year,month,date,day,time,lineup,canceled,postponed,soldOut
2009,April,21,Tue,9:30pm,Don Donzilla Tjernagel | Steve Rivas | Jim Ramsey,False,False,False

2009,April,22,Wed,2:00pm,The Giraffes is canceled Sorry. Reschedule for 2010,True,False,False

2009,April,23,Thu,8:30pm,Euforquestra | Maximilian Eubanks,False,False,False

2009,April,24,Fri,5:00pm,The Forecast | 1090 Club | The Naked Station | Craig,False,False,False

2009,April,24,Fri,9:30pm,Betty Buzzkill | North Of Grand | The Horseshoe Spatulas | Look Out Loretta,False,False,False

2009,April,25,Sat,5:30pm,The Write Bros | Tone Da Boss | T.R.A. | 2 Dope Boyz,False,False,False

2009,April,25,Sat,9:30pm,H  K | Melvin James From Planet Melvin | The Honeybees,False,False,False

2009,April,26,Sun,5:00pm,Shelley Short | Alexis Gideon | Derek Lambert | Statocyst | Bubbling Suns,False,False,False

2009,April,28,Tue,5:00pm,Twisted Youth | Sinor | Caste In Stone | Orange Marmalade | Nightmare For Dreamers,False,False,False

2009,April,28,Tue,9:30pm,Coolzey | Bru Lei | Illogic | Envelope,False,False,False

2009,April,29,Wed,7:30pm,Charlie Hunter Duo,False,False,False

2009,April,30,Thu,5:00pm,The Manics | Keno | Safety Hazard,False,False,False

2009,April,30,Thu,9:30pm,Justin Kirk,False,False,False

2009,March,1,Sun,5:00pm,Ryland Bouchard | Emperor X | Man Of The Mountain | Seaberg | Dot Coma,False,False,False

2009,March,2,Mon,5:00pm,Dr Manhattan | Funks G | Goodbye Kai | Fire Alarm Fetish | The Capote Flat,False,False,False

2009,March,2,Mon,9:30pm,Jonathan Tyler and The Northern Lights | Kiriko,False,False,False

2009,March,3,Tue,5:00pm,The Crush Em All Tour | Veil Of Maya | After The Burial | ABACABB | Fell Silent,False,False,False

2009,March,3,Tue,9:30pm,The Besties | Seedlings,False,False,False

2009,March,4,Wed,5:00pm,Hypno5e | Pull The Trigger | Viva Montesa | Blue,False,False,False

2009,March,4,Wed,9:30pm,The Bridge | Truth Be Told,False,False,False

2009,March,5,Thu,5:00pm,Twisted Youth | Funks G | Second Side | Idle Hands,False,False,False

2009,March,6,Fri,5:30pm,Daylight Savings Account | Aqua Marine Dream Machine | Look Out Loretta,False,False,False

2009,March,6,Fri,9:30pm,Superchief | Breaking Even | Kiriko,False,False,False

2009,March,7,Sat,5:00pm,Dustin Smith Band | The Atudes | Christopher The Conquered | Derek Lambert,False,False,False

2009,March,7,Sat,9:30pm,Jenny Dalton | Murzik | Why Make Clocks,False,False,False

2009,March,9,Mon,5:00pm,Monsters | To Man | As Hope | Aspiration | By These Hands | Victim Or Victory,False,False,False

2009,March,9,Mon,9:30pm,Brown Shoe | The Huxley Maxwell Exit | Gabe Cordova,False,False,False

2009,March,10,Tue,5:00pm,Brave Citizens | Tyke | For Now and Forever | Fire Alarm Fetish,False,False,False

2009,March,11,Wed,9:30pm,Curtis Evans | Ben Wantland,False,False,False

2009,March,12,Thu,5:30pm,Greg Laswell | Jay Nash | Anya Marina,False,False,False

2009,March,12,Thu,9:30pm,The Takeover UK | The Crash Moderns | Slip Silo | Gabe Cordova,False,False,False

2009,March,13,Fri,6:00pm,Pieta Brown,False,False,False

2009,March,13,Fri,9:30pm,These Modern Socks | Beati Paoli | Man Of The Mountain | These Stains Is Us,False,False,False

2009,March,14,Sat,4:30pm,Mannequin Men | Wolves In The Attic | The Dig Angees | The Never Ends | Gilbe,False,False,False

2009,March,14,Sat,9:30pm,Sioux City Pete and The Beggars | Mannequin Men | Tyborn Jig | Brooks Strause,False,False,False

2009,March,15,Sun,5:00pm,Blueblood | The Reddmen | Betty Buzzkill | The Firing Line | Chuck Hoffman,False,False,False

2009,March,15,Sun,9:30pm,Castanets | Derek Lambert | Gabe Cordova,False,False,False

2009,March,16,Mon,7:30pm,Bonnie Prince Billy | Begushkin,False,False,False

2009,March,17,Tue,5:00pm,Surtsey | Rocket Transfer | The Laterose | Moonspell Beach | Fire Alarm Fetish,False,False,False

2009,March,18,Wed,5:00pm,Hush Hush Commotion | Seneca | The Naked Station | Kings Of Fiasco | The Lemmings | Rodeo Drive,False,False,False

2009,March,18,Wed,9:30pm,Deviator | Onion Punch,False,False,False

2009,March,19,Thu,5:00pm,Dynamiteasaurus | Dingus | Just Do It | Get With It,False,False,False

2009,March,19,Thu,9:30pm,Brer | Tarlton | Seedlings | Finn Miles,False,False,False

2009,March,20,Fri,5:00pm,Bradley Unit and the Members | Talking Mountain | Stubborn Tiny Lights vs Clustering Darkness Forever OK | Coax from Chuckanut,False,False,False

2009,March,20,Fri,9:30pm,Little Man | Soapbox Prophets | Lady Soal,False,False,False

2009,March,21,Sat,5:00pm,Cirrus Minor | Jason Sturges | Aqua Marine Dream Machine,False,False,False

2009,March,21,Sat,9:30pm,Family Groove Company,False,False,False

2009,March,22,Sun,5:00pm,Eulogies | Middle Distance Runner | Modern Day Satire | For Now and Forever | Rodeo Drive,False,False,False

2009,March,22,Sun,9:30pm,Handsome Deville | Shatter | Dark Mirror,False,False,False

2009,March,24,Tue,5:00pm,John The Savage | Mia Riddle | Motel Motel | Goodbye Kai | Twisted Youth,False,False,False

2009,March,24,Tue,9:30pm,Black Smokers from Italy | Mia Riddle | Thunderbird Kingsley,False,False,False

2009,March,25,Wed,5:00pm,Black Diamond Bay | Max Jury | Cashes Rivers,False,False,False

2009,March,25,Wed,9:30pm,Bronze Nazareth and The Wisemen | Beace | Kevlaar 7 | Salute | Phillies | Illa Dayz | Megalodon,False,False,False

2009,March,26,Thu,5:30pm,Jake Dilley and The Color Pharmacy | Christopher Bell | Jacob Tyler Wolfgang,False,False,False

2009,March,26,Thu,9:30pm,Inchworm | The Boy Bathing | Viva Montesa | Gabe Cordova,False,False,False

2009,March,27,Fri,5:00pm,Sleepy Sun | Ely Falls | So Much Fun | Seaberg,False,False,False

2009,March,27,Fri,9:30pm,Sleepy Sun | Wolves In The Attic | Statocyst | Blutiger Fluss,False,False,False

2009,March,28,Sat,5:00pm,Vow Of Silence | 3 Pill Morning | Chasing Ghosts,False,False,False

2009,March,28,Sat,9:30pm,Mad Happy | Everthus The Deadbeats | U.K.M. | Strong Like Bear,False,False,False

2009,March,29,Sun,5:00pm,Warbringer | Luna Mortis | The Horde | Dark Mirror,False,False,False

2009,March,29,Sun,9:30pm,Astronautalis | Bleubird | Jayvee  Brandon Paul Moses | Man Of The Mountain,False,False,False

2009,March,30,Mon,7:30pm,Tigercity | Electronidoll | Porno Galactica,False,False,False

2009,March,31,Tue,5:00pm,The Pack A.D. | CroKane | Craig | Rhonda Is a Dead Bitch | Brent Houzenga,False,False,False

2009,March,31,Tue,9:30pm,Yak Ballz | Kosha Dillz | Derill Pounds | Roebus One,False,False,False

2009,February,1,Sun,5:00pm,Despised Icon | Beneath The Massacre | Carnifex | Neuraxis | Plasma Rifle,False,False,False

2009,February,1,Sun,9:30pm,Pert Near Sandstone | The Hen House Prowlers,False,False,False

2009,February,4,Wed,5:00pm,Kaisercartel | The Honey Bees | Strong Like Bear | Kate Kennedy,False,False,False

2009,February,4,Wed,9:30pm,Kaisercartel | Jacob Tyler Wolfgang | Seedlings | Gabe Cordova,False,False,False

2009,February,5,Thu,8:30pm,The Blend | Aeon Grey | Cleos Apartment,False,False,False

2009,February,6,Fri,8:30pm,Euforquestra,False,False,False

2009,February,7,Sat,5:00pm,White Lies Syndicate | Shattered | E.U.I. | Stillcry,False,False,False

2009,February,7,Sat,9:30pm,Mr. Babers Neighbors | Obsidians Dream,False,False,False

2009,February,8,Sun,6:00pm,The Shivers | The Twelve Canons | Derek Lambert,False,False,False

2009,February,8,Sun,9:30pm,Miss Tess and The Bon Ton Parade | Rainbow Penley,False,False,False

2009,February,9,Mon,4:30pm,Stand United | By These Hands | Victim Or Victory | Let Lost Days Remain | Just Do It,False,False,False

2009,February,11,Wed,6:00pm,Ari Herstand | Mike Fonda,False,False,False

2009,February,12,Thu,8:30pm,Pictures Of Then | Josh Davis Acoustic Duo | Chad Eliot,False,False,False

2009,February,13,Fri,5:00pm,Pinnacle Records Party | Twisted Youth | Modern Day Satire | The Nasties | For Now and Forever | The Outhouse Catastrophes,False,False,False

2009,February,13,Fri,9:30pm,Ha Ha Tonka,False,False,False

2009,February,13,Fri,9:30pm,Joe and Vicki Price | Typical Males,False,False,False

2009,February,14,Sat,6:00pm,The Des Moines Boyz,False,False,False

2009,February,14,Sat,9:30pm,Humanoids Of The Deep Dance Party,False,False,False

2009,February,15,Sun,5:00pm,Hundredth | Aspiration | Stand United | Just Do It | Victim Or Victory,False,False,False

2009,February,15,Sun,9:30pm,Larkin Grimm | Derek Lambert,False,False,False

2009,February,16,Mon,5:00pm,Against The Wall | Stillcry | The Human Epidemic | Twiceborn,False,False,False

2009,February,16,Mon,9:30pm,This Frontier Needs Heroes | Gabe Cordova | Austin May,False,False,False

2009,February,17,Tue,5:00pm,Tyvek | Wolves In The Attic | Statocyst | Blue,False,False,False

2009,February,17,Tue,9:30pm,Eliot Lipp | Flatform,False,False,False

2009,February,18,Wed,6:00pm,Jon Mclaughlin | Parachute VA,False,False,False

2009,February,18,Wed,9:30pm,The Heligoats | Camel Of The Sea | Brent Houzenga | Rodeo Drive,False,False,False

2009,February,19,Thu,5:00pm,Where Astronauts Go To Hide | Little Mojo | The Allegiants | Rodeo Drive,False,False,False

2009,February,19,Thu,9:30pm,Caroline Smith and The Good Night Sleeps | The Western Front | Jordan Mayland,False,False,False

2009,February,20,Fri,5:30pm,Ryan Nixon | Kyd n Tre | M.T.B.P. | The Write Bros,False,False,False

2009,February,20,Fri,9:30pm,Aqua Marine Dream Machine | Neumoniker,False,False,False

2009,February,21,Sat,1:00pm,CITA Winter Blowout,False,False,False

2009,February,21,Sat,5:00pm,Dark Mirror | The Curse Of Hail | Identity Crisis | Made2Falter,False,False,False

2009,February,21,Sat,9:30pm,Ephraim Zenh | Black Bloom,False,False,False

2009,February,22,Sun,5:00pm,The Community Bash | Aeon Grey | The Envy Corps | The Poison Control Center | Seedlings | The Nutleys,False,False,False

2009,February,22,Sun,9:30pm,Smokestack and The Foothill Fury | Thunderbird Kingsley,False,False,False

2009,February,23,Mon,4:30pm,Destroy The Runner | The Demonstration | Blind Witness | Approaching Nain | By These Hands | Victim or Victory,False,False,False

2009,February,23,Mon,9:30pm,The Os | Wet Chemistry | Christian Krieg,False,False,False

2009,February,24,Tue,5:00pm,Saints Never Surrender | Hundredth,False,False,False

2009,February,25,Wed,5:00pm,Lydia | Black Gold | Joshua James,False,False,False

2009,February,25,Wed,9:30pm,The Effects | Sudden and Subtle | Dave Helmer | Driving While Stupid,False,False,False

2009,February,26,Thu,5:00pm,The Airborne Toxic Event is CANCELED | The Henry Clay People,False,False,False

2009,February,26,Thu,7:30pm,Summer Camp On The Road | Mr. Babers Neighbors | Neumoniker | Mooseknuckle | Maximilian Eubank,False,False,False

2009,February,27,Fri,6:00pm,Let Me Introduce You To The End,False,False,False

2009,February,27,Fri,9:30pm,Fiance | Keepers Of The Carpet | Ely Falls | Color Cast,False,False,False

2009,February,28,Sat,5:00pm,The Melismatics | Sick Of Sarah | Matthew Clay | The Dharma Bums,False,False,False

2009,February,28,Sat,9:30pm,The Ben Lehl Band | Sick Of Sarah | The Melismatics,False,False,False

2009,January,1,Thu,5:00pm,Sam Vicari | Super Robot Baby | Craig,False,False,False

2009,January,1,Thu,7:30pm,James Intveld,False,False,False

2009,January,2,Fri,5:30pm,Tomorrows Storm | The Dig Angees,False,False,False

2009,January,2,Fri,9:30pm,Wolves In The Attic CD Release Party | Datagun | Keepers Of The Carpet,False,False,False

2009,January,2,Fri,9:30pm,Zebras,False,False,False

2009,January,3,Sat,5:00pm,The Dharma Bums | Gilbe | Same Sick Feeling | Tyke,False,False,False

2009,January,3,Sat,9:30pm,Radio Moscow | Superchief | Slopsycle,False,False,False

2009,January,4,Sun,5:00pm,Unknown Component | The Teddy Boys | Samuel LockeWard | Christian Krieg | Karen Harrison of The Soapbox Prophets,False,False,False

2009,January,6,Tue,8:30pm,River and The Tributaries | Neumoniker,False,False,False

2009,January,7,Wed,5:00pm,Adai | Druids | Approaching Nain | Blue,False,False,False

2009,January,7,Wed,9:30pm,Old Panther | Chrash Flood | Elliot Imes,False,False,False

2009,January,8,Thu,8:30pm,Them Damned Young Livers | Hemann and The Hulks | Ticklish,False,False,False

2009,January,9,Fri,5:00pm,For Now and Forever | The Nasties | Goodbye Kai | Johnson Willis Band,False,False,False

2009,January,9,Fri,9:30pm,Building Better Bombs | The Tanks | Monstro,False,False,False

2009,January,10,Sat,5:00pm,Blessed With Blood | Calvary | Let Lost Days Remain | At The Center Of Serenity,False,False,False

2009,January,10,Sat,9:30pm,Deviator | Shatter | Stillcry | Viva Montesa,False,False,False

2009,January,12,Mon,5:00pm,Hennes Siste Hoste | Orville Sash | Borderline Insanity,False,False,False

2009,January,14,Wed,5:00pm,Crew Of Humans | The Dharma Bums | Stagger vs Stroll | Milkweed,False,False,False

2009,January,14,Wed,9:30pm,Joe Buck Yourself cancelled | Jacob County,False,False,False

2009,January,15,Thu,5:00pm,Now | Now Every Children | Paper Scissors Rocketpack | Nuclear Rodeo | Arise | Devilfish | Rodeo Drive,False,False,False

2009,January,15,Thu,9:30pm,Colourmusic | Cleos Apartment,False,False,False

2009,January,16,Fri,5:00pm,Too Pure to Die | For The Fallen Of Dreams | Upon Deaths Arrival | Stand United,False,False,False

2009,January,16,Fri,9:30pm,Skin Of Earth | The Rest Is Noise | Statocyst,False,False,False

2009,January,17,Sat,5:00pm,ASKLANDAGANZA two | The Poison Control Center | Theodore | Its True | Derek Lambert | Taciturn | Beati Paoli | Wolves In The Attic | Christopher The Conquered,False,False,False

2009,January,18,Sun,8:30pm,Dave Larsens Birthday Party | We Get Wet | Tyborn Jig,False,False,False

2009,January,20,Tue,6:30pm,DL Inauguration Ball,False,False,False

2009,January,21,Wed,5:00pm,Meridene | Funks G | Brent Houzenga | Fred Love | The Capote Flat,False,False,False

2009,January,22,Thu,6:30pm,AAFDSM Holiday Social,False,False,False

2009,January,22,Thu,9:30pm,Ktop | The Pocket Rockets Josh Davis  Will Locker,False,False,False

2009,January,23,Fri,5:00pm,This Last Dance | Heres My Chance | Modern Day Satire | Rodeo Drive,False,False,False

2009,January,23,Fri,9:30pm,Nathan Xander | Why Make Clocks | Seedlings | Gabe Cordova,False,False,False

2009,January,24,Sat,5:00pm,The Lemmings CD Release Party | Max Jury | The Dig Angees | Eliot Burke,False,False,False

2009,January,24,Sat,9:30pm,Cleos Apartment | Adam Robert Haug,False,False,False

2009,January,25,Sun,5:00pm,Stillcry | Censored | Midwest Trend Kill,False,False,False

2009,January,25,Sun,9:30pm,The Threes | Twiceborn | Rocket Transfer,False,False,False

2009,January,27,Tue,5:00pm,I Call Fives | Team Goldie | Heres My Chance | The Finest | Forget It,False,False,False

2009,January,28,Wed,8:30pm,Gospel Gossip | These Stains Is Us | Kiriko,False,False,False

2009,January,29,Thu,7:30pm,Cornmeal,False,False,False

2009,January,30,Fri,5:00pm,Driving While Stupid | Atombender | Suicide Blondes | Orville Sash,False,False,False

2009,January,30,Fri,9:30pm,Mooseknuckle | Truth Be Told,False,False,False

2009,January,31,Sat,5:00pm,Bradley Unit and the Members | Talking Mountain | The Daredevil Christopher Wright | Jacob Tyler Wolfgang | Rodeo Drive,False,False,False

2009,January,31,Sat,9:30pm,Fat Andy,False,False,False

2008,December,3,Wed,4:00pm,Iowa Crossroads Conference,False,False,False

2008,December,4,Thu,6:00pm,Trevor Hall | Jacob Tyler Wolfgang,False,False,False

2008,December,4,Thu,9:30pm,Radio Moscow | Monstrous,False,False,False

2008,December,5,Fri,6:30pm,Best Place Ever celebrates 5 years with 5 short films,False,False,False

2008,December,5,Fri,9:30pm,The Vaudeville Mews Six Year Anniversary with Anomie Belle | Cleos Apartment | Man Of The Mountain,False,False,False

2008,December,6,Sat,5:00pm,Burn The Rest | Watching The Coroner | Human Epidemic | Salvaged,False,False,False

2008,December,6,Sat,9:30pm,The Diplomats Of Solid Sound with The Diplomettes,False,False,False

2008,December,7,Sun,5:00pm,Suffokate | Oceano | The Breathing Process | By These Hands,False,False,False

2008,December,8,Mon,5:00pm,Driver Side Impact | Kiros | Freshman 15 | Same Sick Feeling,False,False,False

2008,December,9,Tue,9:00pm,Raashan Ahmad of Crown City Rockers | Bru Lei | Coolzey,False,False,False

2008,December,11,Thu,8:30pm,Fancy Party Comedy | Nick Allen | Richard Reese | Austin Anderson | Ryan Cownie | Tim Greenup,False,False,False

2008,December,12,Fri,6:00pm,Eyerishkyd | tre d crazi | Prophecy | M.T.B.P.,False,False,False

2008,December,12,Fri,9:30pm,Midwestern Remedy | Steve Robinson and The Foundation | Kiriko,False,False,False

2008,December,13,Sat,5:00pm,Max Wellman | Patrick Mullen,False,False,False

2008,December,13,Sat,9:30pm,Pieta Brown | Jacob Tyler Wolfgang,False,False,False

2008,December,17,Wed,5:30pm,Sons Of William | Seedlings | Stephen Ites,False,False,False

2008,December,18,Thu,6:00pm,AAFDSM Holiday Social | Jeff Havens,False,False,False

2008,December,18,Thu,9:30pm,The Show Is The Rainbow | Man At Arms | Statocyst | These Stains Is Us,False,False,False

2008,December,19,Fri,5:00pm,Central Standard Records Showcase,False,False,False

2008,December,19,Fri,9:30pm,Central Standard Records Showcase,False,False,False

2008,December,20,Sat,5:00pm,Born Of Osiris | Shai Hulud | After The Burial | Burning The Masses,False,False,False

2008,December,20,Sat,9:30pm,Sean Morey Show,False,False,False

2008,December,21,Sun,5:00pm,Mooseknuckle | Turbine,False,False,False

2008,December,22,Mon,5:00pm,Giraffe Heroes | The Nasties,False,False,False

2008,December,23,Tue,6:00pm,The Workshy | Craig,False,False,False

2008,December,26,Fri,5:00pm,Routine Scheme | Helmer | Funks G | Keno,False,False,False

2008,December,26,Fri,9:30pm,Chach,False,False,False

2008,December,27,Sat,5:00pm,Giants | Hold For Swank | MRPF3 | Jayvee and Brandon Paul Moses | Rodeo Drive,False,False,False

2008,December,27,Sat,9:30pm,The Chezwicks | Squidboy | North Of Grand,False,False,False

2008,December,30,Tue,6:30pm,Dustin Smith | Gabe Cordova,False,False,False

2008,December,30,Tue,9:30pm,Miss Autopsy | The First Punic War | Coax From Chuckanut,False,False,False

2008,December,31,Wed,6:30pm,The Ben Lehl Band,False,False,False

2008,December,31,Wed,9:30pm,Dance Party USA 5 | Flatform,False,False,False

2008,November,7,Fri,6:00pm,SNAFU | Slaughterhouse 6,False,False,False

2008,November,7,Fri,9:30pm,The Giraffes | The Rest Is Noise | The Jitz,False,False,False

2008,November,8,Sat,5:30pm,Tre D Crazi | eyerishkyd | Prophecy | Moochy C  Book Money | M.T.B.P,False,False,False

2008,November,8,Sat,9:30pm,The Guppy Effect | Otter,False,False,False

2008,November,10,Mon,5:00pm,The New Monarchs | Man Of The Mountain | The Gentle Guest | taciturn,False,False,False

2008,November,11,Tue,5:30pm,Let Lost Days Remain | Stand United | Dividing The Masses | For My Dying Eyes,False,False,False
